,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
82,"Administrador de empresas agropecuarias, economista y especializado en alta gerencia. Ex alcalde de Belén de Umbría, empresario y caficultor.",Anibal Gustavo Hoyos Franco,Liberal Colombiano,https://www.instagram.com/anibalhoyosfranco/,https://www.facebook.com/anibalhoyosfranco,,,,https://twitter.com/Anibalhoyosf,Circunscripción Territorial de Risaralda en Risaralda,Especialización,Administrador/a de empresas,2022 - 2026,19 de abril de 1970,53,Belén de Umbria,Masculino,,,,,
83,Administradora Agropecuaria de la Universidad del Tolima.https://delcyisaza.com/sample-page/,Delcy Esperanza Isaza Buenaventura,Conservador Colombiano,https://www.instagram.com/delcyisaza/,https://www.facebook.com/DelcyIsazaC104/,,,,https://twitter.com/DelcyIsaza,Circunscripción Territorial de Tolima en Tolima,Universitaria,Agrónomo/a,2022 - 2026,5 de agosto de 1978,44,Rioblanco,Femenino,,,,,
84,"Jarava nació en el municipio de Corozal, pero cuando era niña su familia se mudó a Sincelejo. Es zootecnista egresada de la Universidad de Sucre, institución educativa en la que se conoció con Acuña cuando éste estudiaba Ingeniería Civil. Están casados desde hace 14 años, tienen tres hijos y a ella Acuña la describe como la “compañera incondicional” que ha estado a su lado desde el inicio de su carrera política.Milene Jarava se convirtió en el plan B de su esposo en la carrera por la Gobernación de Sucre. Acuña enfrenta una investigación por parapolítica y fue rechazado por los partidos de la Unidad Nacional, que se negaron a avalarlo como candidato.El Plan M, como Acuña bautizó la candidatura de su esposa, comenzó a promocionarse en las calles sucreñas seis días después de que ella renunció a la Asamblea de ese departamento. Antes de la publicación del logo de la campaña se conocía de su aspiración porque en la carta que le envió a la presidenta de esa corporación argumentó que dejaba su curul para “asumir las banderas del pueblo sucreño”. En esa misma misiva denunció una supuesta “conspiración” en contra de su esposo, que la hacían temer por su vida y la de su familia.Desde el 26 de marzo de 2015 milita en Opción Ciudadana porque a 100% por Colombia, partido cuya junta directiva integraban sus familiares, el Consejo Nacional Electoral lo despojó en enero de 2015 de la personería jurídica por no alcanzar el umbral tras las elecciones legislativas de 2014.Jarava llegó a la Asamblea de Sucre en enero de 2012 como la diputada con la mayor votación del periodo 2012-2015. El desaparecido movimiento Afrovides inscribió una lista cerrada que ella encabezó y sumó así 31.161 votos.Antes de ser diputada, Jarava fue durante dos años vocal de la Asociación de Zootecnistas del Sur de Bolívar (Azoosubol), agremiación que conformó con algunos de sus compañeros de universidad para promocionar su profesión y hacer trabajo comunitario en el sur de Bolívar. Al mismo tiempo se desempeñó como instructora del Sena. Después se dedicó a apoyar a su esposo en los cargos públicos que comenzó a desempeñar, el primero de ellos como concejal de Sincelejo entre 2003 y 2007.La candidatura de Jarava a la Gobernación tenía el respaldo de la familia Pestana de Córdoba, cuyo líder Pedro Pestana fue condenado en 2009 por parapolítica, y del congresista Antonio José Correa, cercano a la empresaria del chance Enilce López ‘la Gata’, condenada por homicidio.Actualmente es la heredera directa de la curul que deja Yahir Acuña por el departamento de Sucre.Tomado de: La Silla Vacía.http://bit.ly/2HytwqD",Milene Jarava Díaz,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/milenejarava/,,,,https://twitter.com/MileneJarava,Circunscripción Territorial de Sucre en Sucre,Universitaria,Zootecnista,2022 - 2026,27 de marzo de 1976,47,Corozal,Femenino,,4325100 ext: 3621 - 3622,406B - Ed. Nuevo del Congreso,,
85,"Trabajó en el diario El Heraldo (Barranquilla), Radio Morgan, La Voz de las Islas y en la oficina de Prensa de la gobernación del Archipiélago. Fue Secretaria de Turismo y Directora de Fenalco, de la Red de Solidaridad y del Sena. Además, pertenece a la Bancada por la Educación del Congreso de la República en el 2019, y tiene el Grado de Mayor en Reserva de la Fuerza Aérea Colombiana.Tomado de: https://elizabethjaypang.files.wordpress.com/2018/02/folleto-ejpd-l103.pdfTiene los siguientes títulos académicos:- Pregrado: Comunicación Social y Perodismo en la Universidad Autónoma del Caribe.- Especialización 1: Gestión Pública en la Escuela Superior de Administración Pública.- Especialización 2: Gestión Ambiental en la Universidad Nacional de Colombia.- Especialización 3: Administración Financiera en la Escuela de Administración de Negocios.- Maestría: Medio Ambiente y Desarrollo en la Universidad Nacional de Colombia.Pertenece a las siguientes comisiones legales y accidentales:- Comisión Legal Afro: Vicepresidenta.- Comisión de Derechos Humanos y Audiencias: integrante.La información académica, profesional y legislativa fue tomada directamente de la oficina de la congresista.",Elizabeth Jaypang Díaz,Liberal Colombiano,,https://www.facebook.com/elizabethjaypangdiaz/,,,,https://twitter.com/ejaypangdiaz,Circunscripción Territorial de San Andrés y Providencia en San Andrés y Providencia,Maestría,Comunicador/a social,2022 - 2026,4 de agosto de 1960,62,San Andrés,Femenino,,411 Ed. Nuevo del Congreso,4325100 ext: 3404 - 4003,,
86,https://viva.org.co/cajavirtual/svc0773/pdfs/Perfiles_bancada_antioquena.pdf,Andrés Felipe Jiménez Vargas,Conservador Colombiano,https://www.instagram.com/felipejimenezantioquia/?hl=es,,,,,https://twitter.com/FelipeAntioquia,Circunscripción Territorial de Antioquia en Antioquia,Universitaria,Abogado/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Medellín,Masculino,,301B - 302B - Edificio Nuevo del Congreso,(57) (601) 3904050 Ext: 3809 - 3810,andres.jimenez@camara.gov.co,
87,"Comunicadora social y periodista de la Universidad del Norte en Barranquilla, magíster en Estudios Políticos de la Pontificia Universidad Javeriana y becaria del programa Liderazgo Por Bogotá de la Universidad de los Andes.https://juvinao.co/",Catherine Juvinao Clavijo,Alianza Verde,https://www.instagram.com/cathy_juvinao/,https://www.facebook.com/FueraVagos/,,,,https://twitter.com/CathyJuvinao,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Comunicador/a social,2022 - 2026,21 de julio de 2022,Sin edad asignada,La Paz,Femenino,,,,,
88,Administrador Público de la Escuela Superior de Administración Pública Magister en Gestión Pública de Universidad Complutense de Madrid.,Heráclito Landinez Suárez,Pacto Histórico Coalición,https://www.instagram.com/heraclitol/,https://www.facebook.com/profile.php?id=100063598335971,https://www.linkedin.com/in/her%C3%A1clito-land%C3%ADnez-su%C3%A1rez-a26a0872/?originalSubdomain=co,,,https://twitter.com/heraclitol?lang=es,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Administrador/a público/a,2022 - 2026,17 de julio de 1970,52,Capitanejo,Masculino,,Piso 2 Capitolio Nacional,,heraclito.landinez@camara.gov.co,
89,"Administrador de empresas, especialista en Alta gerencia. Fue jugador profesional de baloncesto y representó deportivamente a Antioquia y Colombia llegando incluso a la NCAA, segunda división del baloncesto en Estados Unidos.https://www.alianzaverde.org.co/comunicados/crecimos-y-nos-consolidamos-como-una-de-las-fuerzas-politicas-mas-grandes-en-el-pais-gracias-a-colombia",Juan Camilo Londoño Barrera,Alianza Verde,https://www.instagram.com/camilolondono13/?hl=es,https://www.facebook.com/people/Camilo-Londono/500446414/,,,,https://twitter.com/CamiloLondono13,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Administrador/a de empresas,2022 - 2026,31 de agosto de 1983,39,Medellín,Masculino,,,,,https://www.youtube.com/channel/UCU0aE4lLzq21HUpWYr7BeSQ
90,"Abogada, Especialista en Derecho Comercial y Legislación Financiera y Especialista en Gestión de Entidades Territoriales.Egresada de la Universidad de Caldas y Universidad Externado de Colombia.Ha sido asesora jurídica para el eje cafetero de la central de inversiones CISA, Asesora jurídica del Instituto de Seguros Sociales, Concejal de Manizales en el periodo 2008-2009, Representante a la Cámara entre el 2010 y el 2014, Presidenta de la fiduciaria FIDUCOLDEX entre el 2014/2018 y empresaria con su propia firma de abogados.Actualmente dentro de su actividad legislativa se desempeña como Presidenta de la comisión segunda constitucional o de relaciones internacionales.Es abanderada de los temas de seguridad jurídica para los empresarios colombianos, el fortalecimiento del sector turístico nacional, la inversión extranjera y el apoyo al sector empresarial como eje articulador de la verdadera política social que es la generación de empleo.Su acción legislativa también la ha encaminado al apoyo del fortalecimiento del sector TIC, la defensa de los derechos de la niñez y el fortalecimiento de la educación siendo por ejemplo coautora de la ley de convivencia escolar (Ley 1620 de 2013).Dentro de sus postulados ideológicos se declara defensora de la propiedad privada, las creencias religiosas, la familia, la libertad de prensa y el fortalecimiento de las fuerzas armadas.Fuente: HV enviada por la UTL de la representante",Juana Carolina Londoño Jaramillo,Conservador Colombiano,https://www.instagram.com/juanacarolinaco/,https://www.facebook.com/juanacarolinaco,https://www.linkedin.com/in/juana-carolina-londo%C3%B1o-jaramillo-34a773142/?originalSubdomain=co,,,https://twitter.com/juanacarolinaco,Circunscripción Territorial de Caldas en Caldas,Especialización,Abogado/a,2022 - 2026,20 de julio de 1977,45,Supía,Femenino,,,,juanalonja1@hotmail.com,
91,"Arquitecto de la Universidad Piloto en el año 2008, especialista en gerencia de proyectos en el año 2017. Alcalde del Municipio de Puerto Carreño Vichada para el periodo 2012-2015",Alvaro Mauricio Londoño Lugo,Partido de la U - Partido de la Unión por la Gente,,,,,,,Circunscripción Territorial de Vichada en Vichada,Especialización,Arquitecto/a,2022 - 2026,13 de septiembre de 1984,38,Puerto Carreño,Masculino,,532B - 533B - Edificio Nuevo del Congreso,,alvaro.londono@camara.gov.co,
92,"Ingeniera Sanitaria de la Universidad de Antioquia, especialista en Alta Gerencia.",María Eugenia Lopera Monsalve,Liberal Colombiano,,https://www.facebook.com/MariaEugeniaLoperaM,,,,,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Ingeniero/a,2022 - 2026,10 de abril de 1978,45,Entreríos,Femenino,,535B - Edificio Nuevo del Congreso,(+57) (601) 3904050; ext. 3401,maria.lopera@camara.gov.co,
93,Universidad EAFIT donde egresó como profesional en negocios internacionales. https://viva.org.co/cajavirtual/svc0773/pdfs/Perfiles_bancada_antioquena.pdf,Luis Miguel López Aristizábal,Conservador Colombiano,https://www.instagram.com/luismiguellopeza/,https://m.facebook.com/Luismirepresentantecamaradeantioquia/,,,,https://mobile.twitter.com/luismlopeza,Circunscripción Territorial de Antioquia en Antioquia,Universitaria,Mercadeo / Negocios Internacionales,2022 - 2026,16 de mayo de 1993,30,Medellín,Masculino,,615B - 616B - Edificio Nuevo del Congreso,,luis.lopez@camara.gov.co,
94,Odontóloga de la Universidad del Sinú.Trayectoria pública y política en la que no se reporta año: Miembro de la asociación de desplazados ASDESA (Asociación de desplazados de san Vicente).,Karen Juliana López Salazar,Yo soy Urabá,,https://www.facebook.com/KarenJLopezS/,,,,https://mobile.twitter.com/karenjlopezs,C Transitoria Especial de Paz - CITREP en Antioquia,Universitaria,Ciencias de la Salud,2022 - 2026,14 de mayo de 1995,28,Sincelejo,Femenino,,631 - Edificio Nuevo del Congreso,(+57) (601) 3904050; ext. 3607,karen.lopez@camara.gov.co,
95,"Julián es
 profesional en Administración de Empresas con Especialización y Maestría en
 Gobierno, Gerencia y Asuntos Públicos; actualmente es candidato a obtener el
 título para una Maestría en Finanzas.",Julián David López Tenorio,Partido de la U - Partido de la Unión por la Gente,https://www.instagram.com/julianlopezte/,https://www.facebook.com/julianlopezte,,,,https://twitter.com/Julianlopezte,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Maestría,Administrador/a de empresas,2022 - 2026,12 de febrero de 1984,39,Palmira,Masculino,,,,,https://www.youtube.com/channel/UC8q_AFANV7KoeTEO7dydceQ
96,"Juan Carlos Losada Vargas es un bogotano con estudios en filosofía de la Universidad de los Andes, ha consagrado su vida a la promoción de la cultura, el periodismo, el servicio voluntario, la construcción de paz y el empoderamiento comunitario en pro de una Colombia más solidaria y participativa.Se desempeñó como Representante a la Cámara, promoviendo proyectos de ley y debates de control político que lo llevaron a ser elegido por la encuesta de La FM y RCN La Radio como el mejor Representante a la Cámara del país en 2015.Durante su gestión logró:• Ley 1774 de 2016 que declara la sintiencia de los animales en Colombia y penaliza su maltrato.• Ley del Empleo Juvenil donde se eliminan barreras de acceso al mercado de trabajo como la libreta militar.• Ley del Código de ética y disciplinario del congresista como marco normativo de responsabilidad de miembros del Congreso de la República.• Ley de los Mecanismos gratuitos de retiro del dinero para que depositantes cuenten con al menos un mecanismo de retiro de dinero sin costo.• Ley Instrumentos jurídicos para la paz que faculta al Gobierno para desarrollar leyes ordinarias que faciliten la implementación del proceso de paz.• Asumió posiciones claras sobre realidad nacional: propuso la reducción a la mitad del salario de los congresistas; fue el único representante de la Unidad Nacional que votó negativamente a la ampliación del fuero penal militar y que defendió en favor de la participación equitativa de las mujeres a través de la lista cremallera, cerrada y paritaria en Equilibrio de Poderes; votó negativamente al TLC con Corea y a la ley de ZIDRES.Durante los últimos 9 años ha trabajado como voluntario en la Fundación Internacional El Arte de Vivir, en la que ha sido profesor de respiración, meditación y yoga, liderando múltiples proyectos de servicio, tanto sociales como ambientales y ha participado en los procesos de reconciliación entre las FARC y algunos grupos de víctimas como las de la masacre de los Diputados del Valle.En los últimos dos años, se dedicó al activismo pro paz siendo uno de los fundadores del movimiento ciudadano #AcuerdoYa, y junto a su movimiento “Evolución Social” ha promovido una cultura de la defensa de la vida y la no violencia, y la toma de responsabilidad a través del activismo social, medio ambiental y animalista y la generación de sentido de pertenencia comunitario.Trayectoria pública y privada en la que no se reporta año: Gestor cultural, programador musical del Festival Iberoamericano de Teatro de Bogotá, periodista y locutor del noticiero informativo de la Cadena Todelar e instructor voluntario de yoga y meditación",Juan Carlos Lozada Vargas,Liberal Colombiano,,https://www.facebook.com/JuanCLosadaVargas,,,,https://twitter.com/JuanKarloslos,Circunscripción Territorial de Bogotá en Distrito Capital,Universitaria,Filosofo/a,2022 - 2026,4 de abril de 1979,44,Bogotá,Masculino,,Capitolio Nacional 2 Piso,4325100 ext: 5289 - 5290 - 5273,juan.lozada@camara.gov.co,https://www.youtube.com/channel/UC1_sxn9o9r6bhQxcbexI1BQ
97,"Enfermero jefe de profesión, especializado en Gerencia de Proyectos y en Gerencia de Salud Pública. Actualmente es candidato a titularse como Administrador Público.",Hugo Danilo Lozano Pimiento,Centro Democrático,,https://www.facebook.com/hlozanopimiento,,,,https://twitter.com/DaniloPimiento,Circunscripción Territorial de Vaupés en Vaupés,Especialización,Ciencias de la Salud,2022 - 2026,16 de octubre de 1971,51,Zapatoca,Masculino,,517B - 518B - Edificio Nuevo del Congreso,,hugo.lozano@camara.gov.co,
98,"Administradora de empresas (Universidad Francisco de Paula Santander), Especialista en Gestión de Proyectos (Universidad de los Llanos), Especialista en Gestión Pública, (ESAP); Magíster en Derechos Humanos y Derecho Internacional de Conflictos Armados (Escuela Superior de Guerra). Magíster en Gestión y Dirección de Proyectos (Universidad Benito Juárez, México); Maestría en Derecho Ambiental y Sostenibilidad (Universidad Jorge Tadeo Lozano).",Karen Astrith Manrique Olarte,Asvinreg - Asociación de Víctimas Intercultural y Regional,https://www.instagram.com/kmanriqueo/?hl=es,https://www.facebook.com/karenAManriqueO,,,,https://twitter.com/KarenManriqueO,C Transitoria Especial de Paz - CITREP en Arauca,Maestría,Administrador/a de empresas,2022 - 2026,1 de enero de 1990,33,Tame,Femenino,,616 - Edificio Nuevo del Congreso,,karen.manrique@camara.gov.co,
99,"Representante a la Cámara por Córdoba, electo del partido Conservador para el período 2018-2022. Obtuvo 71.550 votos en las elecciones del 11 de marzo, logrando la máxima votación en su departamento.Estudió Ingeniería Industrial en la universidad de los Andes, debido a su inquietud por los temas nacionales, decidió realizar un Máster en Gobierno y Políticas Públicas en la Universidad Externado y también tiene un postgrado de la Universidad Camilo José Cela de Madrid en Mercadeo Político y Manejo de Campañas Electorales. Es un hombre conocedor del campo, de temas como la educación, el emprendimiento y lo relacionado con juventud.A sus 22 años ya se destacaba en el área investigativa de la empresa Aseo Capital y un año más tarde hacía parte de la Comisión de Regulación de Agua Potable y Saneamiento básico en la ciudad de Bogotá, durante varios años fue asesor de diferentes oficinas en el Senado de la República y tras su trayectoria en la ciudad capital, regresó a Montería donde lideró la Oficina Ciudad Verde, logrando impulsar programas y actividades como: “Cien mil árboles”, “Montería Limpia”, “Limpieza en las riberas del río Sinú y de las playas” entre otras que hoy siguen vigentes y que promovieron a la ciudad para recibir reconocimientos de carácter ambiental.Wadith, es un hombre joven que busca vincular los temas de tecnología con los sectores económicos y de esa manera poder potenciar al país en la revolución tecnológica. Actualmente pertenece a la comisión tercera correspondiente a los temas de Hacienda y crédito Público, es el presidente de la comisión de acreditación en el Congreso de la República y es miembro del directorio Nacional del partido Conservador.",Wadith Alberto Manzur Imbett,Conservador Colombiano,,https://www.facebook.com/WadithManzur/,,,,https://twitter.com/wmanzur,Circunscripción Territorial de Córdoba en Córdoba,Maestría,Ingeniero/a,2022 - 2026,15 de octubre de 1986,36,Montería,Masculino,,540B - 541B,(57+1) 4325100 ext: 3598 - 4026,,
100,"Martínez es ingeniero civil, se ha desempeñado en altos cargos público del municipio de Melgar, como alcalde, concejal, secretario de Obras Públicas. Asimismo, ha sido miembro de las directivas del partido Conservador y ocupó la presidencia del Directorio Departamental del Tolima.https://elirreverenteibague.com/noticia/10624/Alejandro-Mart%C3%ADnez-inscribi%C3%B3-su-candidatura-a-la-C%C3%A1mara-de-Representantes-encabezando-la-lista",José Alejandro Martínez Sánchez,Conservador Colombiano,https://www.instagram.com/alejandromartinez.tol/?fbclid=IwAR1EBfFDpTBdSMQ0_-UaJexRiBMwQFoy8qKexD_nrbyArRiEVBP3sCvhlBM,https://www.facebook.com/alejandromartinez.tol,,,,https://twitter.com/ingalejandroms,Circunscripción Territorial de Tolima en Tolima,Universitaria,Ingeniero/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Ibagué,Masculino,,434B - 436B - Edificio Nuevo del Congreso,,alejandro.martinez@camara.gov.co,
101,"Abogado especialista en Derecho Penal y Criminología Universidad Libre de Colombia, y en Contratación Estatal de la Universidad de Medellín, candidato a magister en Derecho Laboral y Seguridad Social de la Universidad Libre de Colombia. Técnico en Relaciones Industriales SENA, Diplomado en Gestión de Proyectos en Zonas Costeras (ESAP- San Andrés 2009) y en Derechos Humanos (UNAM México 2015).Exdiputado Asamblea Departamental del Archipiélago de San Andrés Providencia y Santa Catalina Islas, periodos 2008-2015. Expresidente de la Asamblea 2013. Jefe de Recursos Humanos hoteles solar y hoteles Decamerón San Andrés 1996-2007 personaje del año RCN San Andrés Isla 2009. Reconocido por el SENA como uno de los egresados más exitosos en su historia. Actualmente es presidente de la Comisión Legal Afro y pertenece a las comisiones accidentales: SAE, Educación Superior, Código de Policía, Lucha Contra el Hambre, Estatuto Raizal, entre otras.La información académica, profesional y legislativa fue enviada directamente por la oficina del congresista.",Jorge Méndez Hernández,Cambio Radical,,https://www.facebook.com/jorge.m.hernandez.9809,,,,https://twitter.com/jorgemendez0723,Circunscripción Territorial de San Andrés y Providencia en San Andrés y Providencia,Especialización,Abogado/a,2022 - 2026,23 de julio de 1978,44,San Andrés,Masculino,,221b Ed. Nuevo del Congreso.,4325100 ext 3285,,https://www.youtube.com/channel/UC2UlN7YkwyYZsB5HdgWt01A
102,Abogada de la Universidad Javeriana y tiene una especialización en derecho medioambiental del Externado.,Julia Miranda Londoño,Nuevo Liberalismo,https://www.instagram.com/juliamirandalondono/,,,,,https://twitter.com/juliamirandalo?lang=es,Circunscripción Territorial de Bogotá en Distrito Capital,Especialización,Abogado/a,2022 - 2026,22 de julio de 2022,Sin edad asignada,Bogotá,Femenino,,,,,https://www.youtube.com/channel/UCmDNHL6j-rgbZrczUi5eU-g
103,"Polítologa de la Universidad del Rosario, con estudios de especialización en Cultura de Paz, Cohesión Social y Diálogo Intercultural de la Universidad de Barcelona – España. Becaria del Programa Liderazgo por Bogotá de la Universidad de los Andes. A lo largo de su vida ha liderado en Colombia acciones políticas no violentas que buscan a través del arte y los símbolos transformar la cultura de ilegalidad del país, en el 2010 coordinó las juventudes de la OLA VERDE. Trabajo que fue galardonado internacionalmente con la producción de la película “La Vida es Sagrada” de la cual es protagonista junto al profesor Antanas Mockus.Antanas Mockus la describe como una mujer con la capacidad de liderazgo para hacer que las cosas pasen, una mujer capaz, fuerte, perseverante, incorruptible, buena delantera, una buena organizadora, una buena ejecutora.Entre el 2010-2014 fue la coordinadora de la Unidad de Trabajo Legislativo del senador John Sudarsky, en el apoyo a la formulación de proyectos de ley como la ley de participación ciudadana, sistema electoral mixto, entre otros.En el año 2016, después de los resultados del plebiscito, lideró la iniciativa ciudadana del Campamento por la Paz en la Plaza de Bolívar, allí permaneció más de 45 días y presiono la nueva firma de los acuerdos de paz. Acción que ha sido catalogada como uno de los hechos políticos más importantes del 2016 y que logro legitimar la segunda firma definitiva de la paz gracias al poder de la ciudadanía.En estas elecciones de Congreso 2018-2022, Antanas y Katherine se unen bajo la consigna Aprender a confiar, todavía se puede.TOMADO DE:EL Congreso de Mokus.http://bit.ly/2D90OtX",Luvi Katherine Miranda Peña,Alianza Verde,,https://www.facebook.com/mirandacamarabogota/,,,,https://twitter.com/MirandaBogota,Circunscripción Territorial de Bogotá en Distrito Capital,Especialización,Politólogo/a,2022 - 2026,14 de diciembre de 1985,37,Bogotá,Femenino,,701 Ed.Nuevo del Congreso,4325100 ext: 3721 - 3722,,
104,En el SENA estudió tecnología en Autotrónica.https://alfredomondragon.wordpress.com/acerca-de/,Alfredo Mondragón Garzon,Pacto Histórico Coalición,,https://www.facebook.com/AlfreMondragonG,,,,https://twitter.com/AlfreMondragon,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Tecnológica,Sin profesión,2022 - 2026,Invalid Date,Sin edad asignada,Cali,Masculino,,,,alfmongar@gmail.com,
105,"Nació en Cali en 1976. Es egresado de la facultad de Administración de Empresas de la Universidad Santiago de Cali y especialista en administración pública en la Universidad del Valle. Su desempeño como profesional siempre ha estado vinculado al sector público.Se inició como auxiliar administrativo en el Hospital Carlos Carmona. Luego pasó a ser asistente en la Asamblea Departamental del Valle. También se desempeñó como asesor en el Concejo Municipal y en el período comprendido entre el 2008 y el 2011, fue concejal de la capital vallecaucana.También fue Subsecretario de educación de Santiago de Cali y Secretario general de la Contraloría de Santiago de Cali.Fuente: http://www.cali.gov.co/educacion/publicaciones/49851/nuevo_subsecretario_de_planeacin_sectorial_en_la_secretara_de_educacin/",Álvaro Henry Monedero Rivera,Liberal Colombiano,,https://www.facebook.com/alvaro.h.rivera.5,,,,https://twitter.com/ahmonedero,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Especialización,Administrador/a de empresas,2022 - 2026,19 de septiembre de 1976,46,Cali,Masculino,,Mz. Norte 05 - Ed. Nuevo del Congreso,4325100 ext: 3380,,
106,,Ana Rogelia Monsalve Alvarez,MISCA - Consejo Comunitario de Comunidades Negras Palenque Vereda Las Trescientas y Galapa,https://www.instagram.com/anamonsalvealvarez/?hl=es,https://www.facebook.com/AnaRogeliaMonsalvea,,,,https://twitter.com/AnaMonsalveA,Circunscripción Especial por Comunidades Afrocolombianas en Atlántico,Sin grado de estudio,Sin profesión,2022 - 2026,29 de julio de 2022,Sin edad asignada,Malambo,Femenino,,,,,
107,"Ingeniero industrial de la Universidad Santiago de Cali.Trayectoria pública y privada en la que no se reporta año: Formulación de proyectos, en sistema de gestión de la calidad, estudios de tiempos y movimientos, coordinación de servicios técnicos, seguimiento e interventor a contratos en convenios sector público - privado, manejo de estadísticas del DANE micro datos Censo 2005, asesor comercial y en la parte logística",Gerson Lisímaco Montaño Arizala,Recompas - Corporación Red de Consejos Comunitarios de Comunidades Negras del Pacífico Sur,,https://www.facebook.com/profile.php?id=100077556395151,,,,https://mobile.twitter.com/gersonlisi,C Transitoria Especial de Paz - CITREP en Nariño,Universitaria,Ingeniero/a,2022 - 2026,29 de octubre de 1979,43,Tumaco,Masculino,,446B - Edificio Nuevo del Congreso,,gerson.montano@camara.gov.co,
108,https://lacontratopediacaribe.com/la-dupla-con-la-que-los-montes-buscan-ampliar-su-presencia-en-la-camara-de-representantes/,Andrés Guillermo Montes Celedón,Conservador Colombiano,https://www.instagram.com/andresguillermomontesc/,https://www.facebook.com/AndresGuillermoMontesC,,,,https://twitter.com/andres_montes_,Circunscripción Territorial de Bolívar en Bolívar,Universitaria,Arquitecto/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Cartagena,Masculino,,,,,
109,"Abogado de la Fundación Universidad Autónoma de Colombia, Especialista en Derecho Administrativo de la Universidad Santo Tomás y Especialista en Derecho Penal y Criminología de la Universidad Cooperativa de Colombia. Ha realizado cursos de verano en el Estado de Nueva York- EEUU, Londres- Inglaterra y en Sidney-Australia.Trayectoria pública y privada en la que no se reporta año: Asesor jurídico de la Secretaría de Educación Departamental del Chocó, la Caja Nacional de Previsión Social -CAJANAL- y el Instituto Colombiano de Bienestar Familiar -ICBF-; Inspector de Policía de Istmina (Chocó), abogado litigante en causas sociales de desplazamiento forzado y víctimas del conflicto armado.",James Hermenegildo Mosquera Torres,Consejo Comunitario Mayor de Novita (Cocoman),https://www.instagram.com/jamesmosquerat/,https://www.facebook.com/profile.php?id=100077548812083,,,,https://mobile.twitter.com/jamesmosquerat,C Transitoria Especial de Paz - CITREP en Chocó,Especialización,Abogado/a,2022 - 2026,10 de abril de 1968,55,Itsmina,Masculino,,501 - 501B - Edificio Nuevo del Congreso,,james.mosquera@camara.gov.co,
110,Administradora pública de la Esap.,Luz María Múnera Medina,Pacto Histórico Coalición,https://www.instagram.com/luzmamuneram/?hl=es,https://www.facebook.com/luzmaria.muneramedina/,,,,https://twitter.com/luzmamunera,Circunscripción Territorial de Antioquia en Antioquia,Universitaria,Administrador/a público/a,2022 - 2026,5 de enero de 1967,56,Medellín,Femenino,,,,,
111,"Administrador de empresas, Especialista en Finanzas Empresariales y Profesor Universitario",Juan Diego Muñoz Cabrera,Alianza Verde,https://www.instagram.com/juandiegogobernador/?hl=es,https://www.facebook.com/JuanDiegoMCabrera/,,,,https://twitter.com/JuanDiegoMuCa,Circunscripción Territorial de Meta en Meta,Especialización,Administrador/a de empresas,2022 - 2026,26 de agosto de 1976,46,Villavicencio,Masculino,,401B - 443B - Edificio Nuevo del Congreso,,juan.munoz@camara.gov.co,
112,Abogado con magister en Derecho Administrativo.https://secureservercdn.net/198.71.233.213/ac4.9db.myftpupload.com/wp-content/uploads/2020/09/14-FERNANDO-NINO.pdf,Fernando David Niño Mendoza,Conservador Colombiano,https://www.instagram.com/fernandoninom/?hl=es,https://www.facebook.com/fernandonmendoza,,,,https://twitter.com/fninomendoza,Circunscripción Territorial de Bolívar en Bolívar,Maestría,Abogado/a,2022 - 2026,5 de noviembre de 1982,40,Cartagena,Masculino,,,,,
113,"Ingeniero civil de la Universidad de La Salle, especializado en Gestión de Entidades Territoriales de la Universidad Externado de Colombia y en Gerencia de Proyectos de la Universidad Uniasturias.Trayectoria pública y privada en la que no se reporta año: Desarrollo de proyectos de infraestructura como ingeniero civil.",Jhon Fredy Núñez Ramos,Fundación Igualdad Social,https://www.instagram.com/jhonfredynunezramos/?hl=es,https://www.facebook.com/profile.php?id=100037322961378,,,,https://twitter.com/JhonFredyNuezR1,C Transitoria Especial de Paz - CITREP en Caquetá,Especialización,Ingeniero/a,2022 - 2026,1 de mayo de 1972,51,Florencia,Masculino,,439B - Edificio Nuevo del Congreso,,jhon.nunez@camara.gov.co,
