"corporacion","circunscripción","partido","candidato","genero","descipcion_movimiento"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","LUIS MILTON CASTILLO QUIÑONEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","JOHANNA YAMILE GAITAN RINCON","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","RODRIGO NULL GRAJALES VALENCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","OMAR NULL SALAMANCA MORENO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","JESUS ANTONIO GALLEGO LEON","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","ADRIANA LORENA GONZALES QUIÑONES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","OSCAR MAURICIO GIRALDO HERNANDEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","MARCO AURELIO QUIROGA VELASCO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","OSCAR HERNAN MARIN MARTINEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","HANS ALBERTO POSADA PEREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","BEATRIZ VICTORIA HINESTROZA LOPEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","LUIS NULL QUIÑONES VILLARREAL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","CONRADO DE JESUS ROJAS ARANGO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","VLADIMIR ILICH CLAVIJO GALDINO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","GERMAN ANTONIO CASTILLO PEREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","ALBERTO ESTEBAN RAMIREZ ALFONSO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","MARIA OLGA AGUIRRE SANCHEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","RICHARD NULL SOTO GELVES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","LINA MARCELA MARTINEZ GOMEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","LENA CATALINA LIZARAZO SIZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","JAIRO HERNANDO SALAZAR MORENO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","JESSICA MARCELA MORENO PRADILLA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","JOSE ABEL PAZ JULICUE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","RICARDO NULL HUERTAS CARDENAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","HECTOR MARINO ANGULO CAICEDO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","MARIA EUGENIA NIEVES MONTEZUMA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","ZULMA LILIANA TORRES MENDIVELSO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","LAUREANO ENRIQUE MEZA DAZA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","JAVIER NULL MEJIA ARIAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","HECTOR HORACIO VARGAS NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","NANCY STELLA VERGARA MUÑOZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","DIANA PATRICIA RODRIGUEZ TRIANA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","HAROLD MILTON VALENCIA RUGE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","NOLKA CECILIA COBO REALES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","PAULA ANDREA HERRERA SUAREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CONSERVADOR COLOMBIANO","JUAN SAMY MERHEG MARUN","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","DAVID ANDRES LUNA SANCHEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","YEFER YESID VEGA BOBADILLA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ARTURO NULL CHAR CHALJUB","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","DAIRA DE JESUS GALVIS MENDEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ANTONIO LUIS ZABARAIN GUEVARA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CESAR AUGUSTO LORDUY MALDONADO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CARLOS ABRAHAM JIMENEZ LOPEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JOSE LUIS PEREZ OYUELA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CARLOS MARIO FARELO DAZA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CARLOS FERNANDO MOTOA SOLARTE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ANA MARIA CASTAÑEDA GOMEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JORGE ENRIQUE BENEDETTI MARTELO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","EDGAR JESUS DIAZ CONTRERAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CLAUDIA VICTORIA CARRASQUILLA MINAMI","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ARIS MANUEL TORRES DIAZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JORGE LUIS MIRANDA CERVANTES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ERIKA LIZETH ESPITIA REALPE","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","DIDIER NULL LOBO CHINCHILLA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ALEXANDER NULL MONTOYA DELGADO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","BEATRIZ ELENA RIAÑO GARCIA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","TEMISTOCLES NULL ORTEGA NARVAEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ANA CECILIA AGUIRRE BUITRAGO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","MILTON FERNANDO CUERVO PEREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ISRAEL NULL LONDOÑO LONDOÑO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LUZ MERY CAÑON TOCARRUNCHO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LILIANA NULL ORDOÑEZ PEÑARANDA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JORGE NULL VARON RESTREPO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ALEXANDER NULL VELASQUEZ NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JOSE LEOMAR CORTES DELGADO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LUIS MAURICIO QUIÑONES AMAYA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","EDGAR PANTALION GUTIERREZ DAZA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","BOLIVAR ENELDO ALVAREZ FERNANDEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ALEJANDRINA NULL CHACON AREVALO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JUSLY MASSIEL OSPINO MENDOZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","GLADIS NULL ARIAS JIMENEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","AMANDA ROCIO GONZALEZ RODRIGUEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","SANDRA MILENA TELLEZ CAMARGO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","BLANCA NUBIA TAFUR GARCIA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","HILDA ROCIO GIRALDO CARDONA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JOHN EDWIN FUENTES CORREA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ERICA JUDITH PADILLA HOYOS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","YUCELY ANDREA RODRIGUEZ JIMENEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","HEIDI LINETH PEREZ NULL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","MARTHA RUTH RIVEROS MONJE","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","EDWIN NULL NEUSA FORERO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","MONICA NULL MUÑOZ VELASCO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","FREDY ANTONIO LORDUY ARELLANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ELKIN JAVIER LEON OLAYA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","WILLIAM DE JESUS HENAO CARDONA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LAURA MARCELA PEREZ MORA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ROMAN JOSE OSORIO CARDONA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ALEXANDER NULL IBARRA NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","RENER DE JESUS MIRANDA PRASCA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","GUSTAVO NULL RAMIREZ OROZCO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","FABIAN GERARDO CASTILLO SUAREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","DANIEL JOSUE SALAZAR SANTANA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LUIS EMILIO FONSECA SANTIAGO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JUAN CARLOS MELENDEZ AGUIRRE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ERIKA ANDREA BERNAL CASTRO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","SAMARA NULL ZABALA RICO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","SONIA ZULEIMA BONILLA BONILLA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JAIRO ANDRES ORTEGON GARCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","GLORIA ESPERANZA LEITON SALCEDO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","REINALDO DE JESUS SIERRA RAMIREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JAVIER EDUARDO CACERES VALENCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LEONOR NULL SAA PARRA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LIBIA STELLA MARTINEZ GONZALEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","FERNANDO NULL PALACIOS VEGA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","HECTOR MARIO NARANJO SANCHEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","AURA MARIA REYES ENCISO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ANA CLEMENCIA ARIAS CORTES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CARMEN NULL HERNANDEZ MENDIVELSO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","GLORIA ELENA CASTRO PEÑA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","MANUEL ARTURO AVILA LOPEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LUIS HERNANDO MARIN REYES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JAMES RICHARD WIEDMAN AMAYA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","FLOR MIREYA HERNANDEZ RICO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ONOFRE NULL JIMENEZ FLOREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JOHAN MAURICIO CAÑON PALENCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","VIVIANA PAOLA CASTILLO MORENO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LORENZO NULL ARBOLEDA LONDOÑO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","NILSA NARDEY BENITES CAÑON","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","IRMA IDALY CABEZAS VARON","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","WILLIAN NULL CORDOBA TOLEDO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LILIANA PATRICIA BALLESTEROS OCAMPO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","NATALIA ISABEL RINCON GALVAN","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JOSE ERNESTO TOVAR RODRIGUEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ROSA TULIA CAÑON LEIVA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ADRIANA PATRICIA VELEZ DUQUE","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LUIS ALONSO COLMENARES RODRIGUEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","GERMAN ALBERTO BOJACA GARAVITO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","ADRIEL ALEXIS RODRIGUEZ REY","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","NELLY ARGELIA PINZON BARRETO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","MARIA CONSUELO TOVAR RODRIGUEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","JEINMY PATRICIA TENJO LUENGAS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","GEORGINA NULL RIVERA TORRES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","NUBIA CLEMENCIA ARIAS GONZALEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","LUZ HELENA PARRA NULL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CARLOS JULIO GONZALEZ VILLA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CAMBIO RADICAL","CAMILO NULL TRUJILLO SAAVEDRA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CATERINE NULL IBARGUEN MENA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JOSE DAVID NAME CARDOZO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ALFREDO RAFAEL DELUQUE ZULETA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","FRANCISCO JAVIER BELLO DURAN","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JULIO ALBERTO ELIAS VIDAL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ANTONIO JOSE CORREA JIMENEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","LUZ MARGOTH ROJAS ABAUNZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JOHN MOISES BESAILE FAYAD","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JUAN FELIPE LEMOS URIBE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JOHN JAIRO CARDENAS MORAN","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
