"codigo_dane","descripcion"
"2131","Parasitólogo"
"2131","Patólogo de botánica"
"2131","Patólogo de plantas"
"2131","Taxonomista"
"2131","Taxonomista de animales"
"2131","Taxonomista de plantas"
"2131","Toxicólogo"
"2131","Virólogo"
"2131","Zoólogo"
"2132","Agrónomos, silvicultores, zootecnistas y afines"
"2132","Agente de servicio de campo agrícola"
"2132","Agrólogo"
